"","count_MCF10A","count_MDAMB436"
"L1FLnI_6q22.32f",5.25617042230771,-0.451890008743207
"L1FLnI_15q13.3c",5.20175088417922,5.52350790013058
"L1FLnI_11q22.3a",5.20175088417922,3.58788344595063
"L1FLnI_15q21.2b",5.20175088417922,4.25639721809243
"L1FLnI_2p16.2g",5.20175088417922,4.58900707674248
"L1FLnI_22q11.22b",5.20175088417922,5.38385822206627
"L1FLnI_2q31.1t",5.20175088417922,2.95554129427102
"L1FLnI_11q13.4f",5.20175088417922,5.05597246611865
"L1FLnI_4p11h",5.20175088417922,1.42045667459727
"L1FLnI_11p13u",5.14519610760484,2.6616231926839
"L1FLnI_2q23.1d",5.14519610760484,4.58900707674248
"L1FLnI_9q32a",5.14519610760484,3.96069487582865
"L1FLnI_4p11b",5.14519610760484,5.20175088417922
"L1FLnI_12q23.3v",5.14519610760484,3.67060289682643
"L1FLnI_9q33.2b",5.14519610760484,5.8585156777126
"L1FLnI_7q34c",5.14519610760484,4.92770619928086
"L1FLnI_Xq21.1of",5.14519610760484,8.13323184855372
"L1FLnI_3q26.2i",5.08633151116921,4.4084394613157
"L1FLnI_1p13.1a",5.08633151116921,3.74880743302842
"L1FLnI_4q28.1t",5.08633151116921,4.82341050786874
"L1FLnI_1p13.3e",5.08633151116921,7.43701156105004
"L1FLnI_1q43n",5.08633151116921,-0.451890008743207
"L1FLnI_11q12.1k",5.08633151116921,5.5672058068587
"L1FLnI_8q24.21v",5.08633151116921,1.77717837243201
"L1FLnI_20q11.1g",5.08633151116921,3.50009131836213
"L1FLnI_6q22.32a",5.02496016471369,2.48787940049565
"L1FLnI_15q26.3d",5.02496016471369,4.08636375790208
"L1FLnI_19q13.31c",5.02496016471369,4.35952223725987
"L1FLnI_20p12.1i",5.02496016471369,4.02490274937343
"L1FLnI_11p15.4y",5.02496016471369,4.74943463561325
"L1FLnI_3p22.1z",5.02496016471369,2.81621791638167
"L1ORF2_3q25.2",5.02496016471369,2.81621791638167
"L1FLnI_11q22.3v",5.02496016471369,2.0573398912941
"L1FLnI_6q25.3l",4.96085879988527,3.50009131836213
"L1FLnI_3q26.32n",4.96085879988527,2.48787940049565
"L1FLnI_8q22.2j",4.96085879988527,4.85902115989119
"L1FLnI_Xq22.3x",4.96085879988527,-0.451890008743207
"L1FLnI_14q24.2b",4.96085879988527,3.96069487582865
"L1FLnI_3q13.33i",4.96085879988527,4.89377288767662
"L1FLnI_15q22.31b",4.96085879988527,7.00828560929394
"L1FLnI_9q31.1a",4.96085879988527,5.5672058068587
"L1FLnI_13q14.2w",4.96085879988527,4.4084394613157
"L1FLnI_4p15.2x",4.96085879988527,4.45574862133805
"L1FLnI_1q31.2m",4.89377288767662,3.30647021207671
"L1FLnI_11q22.3t",4.89377288767662,4.08636375790208
"L1FLnI_18p11.21m",4.89377288767662,1.77717837243201
"L1FLnI_12q23.1ga",4.89377288767662,2.0573398912941
"L1FLnI_1p22.1g",4.89377288767662,3.74880743302842
"L1FLnI_4q24cb",4.89377288767662,4.63082009711779
"L1FLnI_2p14w",4.89377288767662,4.08636375790208
"L1FLnI_Xp11.21f",4.89377288767662,2.0573398912941
"L1FLnI_19q13.31e",4.82341050786874,3.82296712097201
"L1FLnI_8q23.1x",4.82341050786874,3.30647021207671
"L1FLnI_5q31.1s",4.82341050786874,2.6616231926839
"L1FLnI_15q11.2h",4.82341050786874,2.6616231926839
"L1FLnI_7q21.13p",4.82341050786874,5.38385822206627
"L1FLnI_18p11.23e",4.82341050786874,3.74880743302842
"L1FLnI_4q21.3a",4.82341050786874,2.0573398912941
"L1FLnI_9q21.11b",4.82341050786874,4.67145332711419
"L1FLnI_4p11f",4.82341050786874,2.95554129427102
"L1FLnI_7q21.2j",4.74943463561325,3.50009131836213
"L1FLnI_1p31.3y",4.74943463561325,4.25639721809243
"L1FLnI_1p13.3l",4.74943463561325,3.19882953898813
"L1FLnI_10q26.13b",4.74943463561325,0.915221551100886
"L1FLnI_3p22.2e",4.74943463561325,3.74880743302842
"L1FLnI_7p14.3b",4.74943463561325,2.81621791638167
"L1FLnI_12p11.22h",4.74943463561325,7.0318652113122
"L1FLnI_9q13d",4.74943463561325,3.50009131836213
"L1FLnI_9q21.33i",4.74943463561325,3.74880743302842
"L1FLnI_9p22.2f",4.74943463561325,0.915221551100886
"L1FLnI_8q11.21d",4.67145332711419,2.48787940049565
"L1FLnI_6p12.1h",4.67145332711419,4.20192310992686
"L1FLnI_4q12ia",4.67145332711419,4.25639721809243
"L1FLnI_14q22.1j",4.67145332711419,4.25639721809243
"L1FLnI_1p32.1f",4.67145332711419,3.40655758966283
"L1FLnI_5q15qa",4.67145332711419,2.48787940049565
"L1FLnI_2q33.1n",4.67145332711419,-0.451890008743207
"L1FLnI_9p24.1e",4.67145332711419,9.15833020782012
"L1FLnI_7q21.11da",4.67145332711419,5.28262873752586
"L1FLnI_4p11i",4.67145332711419,1.42045667459727
"L1FLnI_2q11.2e",4.67145332711419,0.915221551100886
"L1FLnI_4q13.3db",4.67145332711419,5.38385822206627
"L1FLnI_3q25.31c",4.67145332711419,2.95554129427102
"L1FLnI_1p31.2c",4.67145332711419,0.915221551100886
"L1FLnI_15q15.1",4.58900707674248,5.71049375848342
"L1FLnI_20p11.21t",4.58900707674248,7.28831365931541
"L1FLnI_2q33.1b",4.58900707674248,2.95554129427102
"L1FLnI_3p25.1e",4.58900707674248,-0.451890008743207
"L1FLnI_15q15.3d",4.58900707674248,5.25617042230771
"L1FLnI_2p23.3d",4.58900707674248,3.89348188790523
"L1FLnI_6q14.1pa",4.58900707674248,4.78689733541076
"L1FLnI_16q12.1c",4.58900707674248,3.30647021207671
"L1FLnI_8q21.13ia",4.58900707674248,3.58788344595063
"L1FLnI_Xq11.2m",4.58900707674248,6.22870610101871
"L1FLnI_7q34b",4.58900707674248,5.33413175168033
"L1FLnI_9p11.2e",4.58900707674248,4.35952223725987
"L1FLnI_13q12.3e",4.58900707674248,2.6616231926839
"L1FLnI_11p13q",4.5015523051724,0.915221551100886
"L1FLnI_8q11.21g",4.5015523051724,4.5015523051724
"L1FLnI_11p15.2k",4.5015523051724,3.67060289682643
"L1FLnI_4q25qa",4.5015523051724,2.48787940049565
"L1FLnI_16q12.2d",4.5015523051724,4.82341050786874
"L1FLnI_18p11.21q",4.5015523051724,2.48787940049565
"L1FLnI_9p24.1f",4.5015523051724,6.05545503637117
"L1FLnI_22p11.2k",4.5015523051724,2.48787940049565
"L1FLnI_6q22.1ja",4.5015523051724,4.25639721809243
"L1FLnI_4q24p",4.5015523051724,3.08238487681994
"L1FLnI_1q24.2g",4.4084394613157,4.78689733541076
"L1FLnI_7q21.13s",4.4084394613157,0.915221551100886
"L1FLnI_3q11.2x",4.4084394613157,0.915221551100886
"L1FLnI_7p14.3d",4.4084394613157,5.58856801069731
"L1FLnI_12q23.1m",4.4084394613157,4.45574862133805
"L1FLnI_3p22.3d",4.4084394613157,3.19882953898813
"L1FLnI_10q24.31a",4.4084394613157,4.78689733541076
"L1FLI_4q21.21a",4.4084394613157,4.5015523051724
"L1FLnI_13q32.1b",4.4084394613157,3.08238487681994
"L1FLnI_6q14.3xa",4.4084394613157,2.48787940049565
"L1FLnI_9p22.3k",4.4084394613157,3.58788344595063
"L1FLnI_7q22.1a",4.4084394613157,12.6147294002444
"L1FLnI_2q11.1c",4.4084394613157,0.915221551100886
"L1FLnI_3q12.1c",4.4084394613157,5.11606427844782
"L1FLnI_6q24.2j",4.4084394613157,5.87599422279441
"L1FLnI_13q32.1c",4.4084394613157,2.95554129427102
"L1FLnI_2q32.3da",4.4084394613157,2.0573398912941
"L1FLnI_18q12.2d",4.4084394613157,1.42045667459727
"L1FLnI_12p11.22i",4.4084394613157,2.0573398912941
"L1FLnI_12p13.32e",4.4084394613157,3.50009131836213
"L1FLnI_4q21.21d",4.4084394613157,4.1453041163462
"L1FLnI_9q13i",4.4084394613157,4.35952223725987
"L1FLnI_15q25.2j",4.30888347602661,2.0573398912941
"L1FLnI_8q23.3a",4.30888347602661,3.19882953898813
"L1FLnI_Yq11.221qa",4.30888347602661,3.08238487681994
"L1FLnI_7p14.1w",4.30888347602661,2.6616231926839
"L1FLnI_1p32.2d",4.30888347602661,3.67060289682643
"L1FLnI_17p12b",4.30888347602661,2.0573398912941
"L1FLnI_1q25.1g",4.30888347602661,4.08636375790208
"L1FLnI_5p15.33b",4.30888347602661,4.54594356728682
"L1FLnI_13q13.2b",4.30888347602661,1.42045667459727
"L1FLnI_12p13.32f",4.30888347602661,4.74943463561325
"L1FLnI_11q21r",4.30888347602661,4.20192310992686
"L1FLnI_4q13.3ta",4.30888347602661,3.96069487582865
"L1FLnI_8q24.3c",4.30888347602661,2.95554129427102
"L1FLnI_Xq21.1vd",4.30888347602661,-0.451890008743207
"L1FLnI_Xq21.1xd",4.30888347602661,0.915221551100886
"L1FLnI_8q24.21e",4.30888347602661,5.4553730634349
"L1FLnI_16p11.2h",4.30888347602661,3.74880743302842
"L1FLnI_11p14.1m",4.30888347602661,4.45574862133805
"L1FLnI_9q21.11i",4.30888347602661,4.30888347602661
"L1FLI_10q25.1b",4.30888347602661,3.89348188790523
"L1FLnI_7p21.3e",4.30888347602661,6.6091523768638
"L1FLnI_3p14.2r",4.30888347602661,1.77717837243201
"L1FLnI_4q26ra",4.30888347602661,2.0573398912941
"L1FLnI_14q12ra",4.20192310992686,5.52350790013058
"L1FLnI_9q21.12g",4.20192310992686,5.28262873752586
"L1FLnI_5q12.1n",4.20192310992686,4.20192310992686
"L1FLnI_8q11.21e",4.20192310992686,3.08238487681994
"L1FLnI_3q26.32u",4.20192310992686,1.42045667459727
"L1FLnI_5q12.3q",4.20192310992686,1.42045667459727
"L1FLnI_12q13.12",4.20192310992686,2.81621791638167
"L1FLnI_Xq21.1yd",4.20192310992686,2.28935193161896
"L1FLnI_6q22.1y",4.20192310992686,4.67145332711419
"L1FLnI_6p24.2a",4.20192310992686,3.08238487681994
"L1FLnI_13q14.11h",4.20192310992686,4.99326584483334
"L1FLnI_7q11.21v",4.20192310992686,3.08238487681994
"L1FLnI_4q25f",4.20192310992686,-0.451890008743207
"L1FLnI_3p25.2a",4.20192310992686,1.77717837243201
"L1FLnI_Xq23ab",4.20192310992686,5.63036585988601
"L1FLnI_7q31.2k",4.20192310992686,2.0573398912941
"L1FLnI_15q21.3ea",4.20192310992686,4.54594356728682
"L1FLnI_4q24ya",4.20192310992686,5.4553730634349
"L1FLnI_12p12.2j",4.20192310992686,5.94386420452023
"L1FLnI_18q21.31f",4.20192310992686,3.19882953898813
"L1FLnI_10p11.1a",4.20192310992686,3.30647021207671
"L1FLnI_11q14.2s",4.20192310992686,1.42045667459727
"L1FLnI_11q14.1r",4.20192310992686,1.77717837243201
"L1FLnI_2q31.1ba",4.20192310992686,3.50009131836213
"L1FLnI_21q22.13b",4.20192310992686,4.54594356728682
"L1FLnI_5q12.3s",4.20192310992686,5.47844425903931
"L1FLnI_21p11.2k",4.20192310992686,2.48787940049565
"L1FLnI_3q26.2f",4.08636375790208,2.48787940049565
"L1FLnI_10p11.22d",4.08636375790208,4.30888347602661
"L1FLnI_12q13.11e",4.08636375790208,6.21503732681297
"L1FLnI_10p11.22f",4.08636375790208,2.81621791638167
"L1FLnI_9q31.3e",4.08636375790208,4.5015523051724
"L1FLnI_1q21.3d",4.08636375790208,-0.451890008743207
"L1FLnI_6q27c",4.08636375790208,2.81621791638167
"L1FLnI_5p13.3t",4.08636375790208,-0.451890008743207
"L1FLnI_9q22.33a",4.08636375790208,2.81621791638167
"L1FLnI_16q23.3a",4.08636375790208,6.17323620453505
"L1FLnI_3q26.32p",4.08636375790208,-0.451890008743207
"L1FLnI_1p11.2f",4.08636375790208,3.30647021207671
"L1FLnI_3q13.11j",4.08636375790208,-0.451890008743207
"L1FLnI_22q11.23a",4.08636375790208,3.30647021207671
"L1FLnI_17q23.2c",4.08636375790208,4.1453041163462
"L1FLnI_17q12b",4.08636375790208,4.63082009711779
"L1FLnI_7q34f",4.08636375790208,5.38385822206627
"L1FLnI_14q31.3ga",4.08636375790208,2.0573398912941
"L1FLnI_10q23.33c",4.08636375790208,4.4084394613157
"L1FLnI_10p15.3b",4.08636375790208,-0.451890008743207
"L1FLnI_4q21.21c",4.08636375790208,4.4084394613157
"L1FLnI_Xp11.3ja",4.08636375790208,4.67145332711419
"L1FLnI_3p22.3a",4.08636375790208,1.42045667459727
"L1FLnI_9p24.3a",4.08636375790208,3.50009131836213
"L1FLnI_2q32.2e",4.08636375790208,-0.451890008743207
"L1FLnI_22q11.1j",3.96069487582865,2.0573398912941
"L1FLnI_3p24.1u",3.96069487582865,2.95554129427102
"L1FLnI_3q13.33aa",3.96069487582865,6.44320791711396
"L1FLnI_4q12t",3.96069487582865,2.48787940049565
"L1FLnI_5q12.3r",3.96069487582865,5.63036585988601
"L1FLnI_10q24.1a",3.96069487582865,2.0573398912941
"L1FLnI_6q24.3d",3.96069487582865,-0.451890008743207
"L1FLnI_6q14.1a",3.96069487582865,4.35952223725987
"L1FLnI_4q22.1b",3.96069487582865,1.42045667459727
"L1FLnI_4q32.3p",3.96069487582865,0.915221551100886
"L1FLnI_7q21.2k",3.96069487582865,4.99326584483334
"L1FLnI_11p13w",3.96069487582865,-0.451890008743207
"L1FLnI_4q24za",3.96069487582865,4.25639721809243
"L1FLnI_8q21.3aa",3.96069487582865,7.52272127831423
"L1FLnI_6p22.1b",3.96069487582865,0.915221551100886
"L1FLnI_Xp11.22la",3.96069487582865,5.17375082958815
"L1FLnI_Xq26.3i",3.96069487582865,6.3587097267622
"L1FLnI_5q33.3j",3.96069487582865,4.63082009711779
"L1FLnI_12p12.3g",3.96069487582865,3.50009131836213
"L1FLnI_9p22.3a",3.96069487582865,4.89377288767662
"L1FLnI_11q24.3h",3.96069487582865,-0.451890008743207
"L1FLnI_5q35.1l",3.96069487582865,2.48787940049565
"L1FLnI_10p11.22q",3.96069487582865,2.48787940049565
"L1FLnI_2q32.3ca",3.96069487582865,3.19882953898813
"L1FLnI_Xq22.3la",3.96069487582865,-0.451890008743207
"L1FLnI_1q42.12i",3.96069487582865,1.42045667459727
"L1FLnI_4q21.23i",3.96069487582865,5.05597246611865
"L1FLnI_5q23.2na",3.96069487582865,4.02490274937343
"L1FLnI_10q21.3m",3.96069487582865,2.28935193161896
"L1FLnI_7q21.2h",3.96069487582865,3.40655758966283
"L1FLnI_9p24.1q",3.96069487582865,3.19882953898813
"L1FLnI_5q14.1u",3.96069487582865,3.96069487582865
"L1FLnI_2q21.3h",3.96069487582865,4.54594356728682
"L1FLnI_2q14.1b",3.96069487582865,4.63082009711779
"L1FLnI_15q13.3d",3.82296712097201,4.20192310992686
"L1FLnI_15q21.2o",3.82296712097201,3.08238487681994
"L1ORF2_10q23.1",3.82296712097201,3.89348188790523
"L1FLnI_9q22.32a",3.82296712097201,3.19882953898813
"L1FLnI_6p24.1b",3.82296712097201,4.25639721809243
"L1FLnI_6q24.2d",3.82296712097201,2.6616231926839
"L1FLnI_3q11.2ca",3.82296712097201,6.17323620453505
"L1FLnI_1q42.13b",3.82296712097201,-0.451890008743207
"L1FLnI_2q11.2m",3.82296712097201,3.58788344595063
"L1FLnI_10q21.1g",3.82296712097201,4.02490274937343
"L1FLnI_Xq24p",3.82296712097201,5.33413175168033
"L1FLnI_12q13.3b",3.82296712097201,-0.451890008743207
"L1FLnI_Xq11.2l",3.82296712097201,2.48787940049565
"L1FLnI_7q21.12a",3.82296712097201,2.0573398912941
"L1FLnI_Xp11.21nb",3.82296712097201,2.81621791638167
"L1FLnI_4q31.21p",3.82296712097201,2.6616231926839
"L1FLnI_5q33.1z",3.82296712097201,0.915221551100886
"L1FLnI_3q12.2b",3.82296712097201,2.81621791638167
"L1FLnI_9p21.1la",3.82296712097201,2.6616231926839
"L1FLnI_7p14.3q",3.82296712097201,4.4084394613157
"L1FLnI_10p15.3d",3.82296712097201,3.30647021207671
"L1FLnI_22p11.2g",3.82296712097201,1.77717837243201
"L1FLnI_4p16.2i",3.82296712097201,0.915221551100886
"L1FLnI_9p11.2a",3.82296712097201,7.10037614609363
"L1FLnI_16p13.13",3.82296712097201,3.19882953898813
"L1FLnI_5q15m",3.82296712097201,2.81621791638167
"L1FLnI_9p11.2f",3.82296712097201,2.81621791638167
"L1FLnI_9q13g",3.82296712097201,6.95993768270256
"L1FLnI_14q23.1aa",3.82296712097201,2.0573398912941
"L1FLI_1p31.1d",3.82296712097201,3.74880743302842
"L1FLnI_6q23.2m",3.82296712097201,4.4084394613157
"L1FLnI_1p12x",3.82296712097201,3.08238487681994
"L1FLnI_Yp11.2w",3.67060289682643,0.915221551100886
"L1FLnI_Xq13.2fa",3.67060289682643,4.25639721809243
"L1FLnI_13q12.12h",3.67060289682643,2.28935193161896
"L1FLnI_9q22.31d",3.67060289682643,6.04003241308669
"L1FLnI_5q32d",3.67060289682643,2.81621791638167
"L1FLnI_6q12f",3.67060289682643,3.58788344595063
"L1FLnI_6p12.2h",3.67060289682643,3.82296712097201
"L1FLnI_11p15.1l",3.67060289682643,5.14519610760484
"L1FLnI_20p12.1h",3.67060289682643,2.28935193161896
"L1FLnI_5q23.1aa",3.67060289682643,2.48787940049565
"L1FLnI_Xp11.22ka",3.67060289682643,4.25639721809243
"L1FLnI_3q22.3c",3.67060289682643,2.28935193161896
"L1FLnI_3q22.2a",3.67060289682643,2.95554129427102
"L1FLnI_2q37.3d",3.67060289682643,5.52350790013058
"L1FLnI_11p14.1d",3.67060289682643,3.82296712097201
"L1FLnI_2q13e",3.67060289682643,2.48787940049565
"L1FLnI_15q26.3g",3.67060289682643,1.77717837243201
"L1FLnI_8q12.3d",3.67060289682643,1.42045667459727
"L1FLnI_8q24.3a",3.67060289682643,4.89377288767662
"L1FLnI_14q21.1ba",3.67060289682643,2.48787940049565
"L1FLnI_2q21.3f",3.67060289682643,3.30647021207671
"L1FLnI_4q28.1s",3.67060289682643,2.6616231926839
"L1FLnI_2p14k",3.67060289682643,4.78689733541076
"L1FLnI_1p22.2s",3.67060289682643,3.19882953898813
"L1FLnI_10q11.21i",3.67060289682643,0.915221551100886
"L1FLnI_1q43o",3.67060289682643,1.42045667459727
"L1FLnI_6q22.33i",3.67060289682643,4.1453041163462
"L1FLnI_3q26.33i",3.67060289682643,4.1453041163462
"L1FLnI_10q22.2c",3.67060289682643,3.40655758966283
"L1FLnI_9q31.2b",3.67060289682643,3.89348188790523
"L1FLnI_Xp22.31c",3.67060289682643,5.38385822206627
"L1FLnI_14q21.1t",3.67060289682643,2.48787940049565
"L1FLnI_16q22.2d",3.67060289682643,5.25617042230771
"L1FLnI_5q11.1b",3.67060289682643,0.915221551100886
"L1FLnI_9p22.3f",3.67060289682643,2.81621791638167
"L1FLnI_6q14.1bc",3.67060289682643,1.77717837243201
"L1FLnI_Xq24m",3.67060289682643,1.77717837243201
"L1FLnI_7q11.21i",3.67060289682643,3.19882953898813
"L1FLnI_2q11.2f",3.50009131836213,2.28935193161896
"L1FLnI_8q23.1r",3.50009131836213,2.28935193161896
"L1FLnI_4p12q",3.50009131836213,4.4084394613157
"L1FLnI_8q12.3o",3.50009131836213,-0.451890008743207
"L1FLnI_14q23.3m",3.50009131836213,4.71097162499218
"L1FLnI_8q21.3ca",3.50009131836213,4.63082009711779
"L1FLnI_4q24k",3.50009131836213,-0.451890008743207
"L1FLnI_6q22.31p",3.50009131836213,4.67145332711419
"L1FLnI_8q11.21c",3.50009131836213,2.0573398912941
"L1FLnI_4q28.2m",3.50009131836213,-0.451890008743207
"L1FLnI_11p13o",3.50009131836213,3.08238487681994
"L1FLnI_3p14.1p",3.50009131836213,2.6616231926839
"L1FLnI_2q33.1g",3.50009131836213,3.89348188790523
"L1FLnI_6q24.2i",3.50009131836213,-0.451890008743207
"L1FLnI_11p13f",3.50009131836213,4.35952223725987
"L1FLnI_1q23.3e",3.50009131836213,1.42045667459727
"L1FLnI_Xp11.21fb",3.50009131836213,3.89348188790523
"L1FLnI_6q16.1ca",3.50009131836213,5.22921742629305
"L1FLnI_22p11.2d",3.50009131836213,1.77717837243201
"L1FLnI_6p25.3e",3.50009131836213,5.97663792396708
"L1FLnI_4q34.3b",3.50009131836213,2.28935193161896
"L1FLnI_11q24.3f",3.50009131836213,4.99326584483334
"L1FLnI_4p16.2j",3.50009131836213,1.77717837243201
"L1FLnI_4q21.3g",3.50009131836213,-0.451890008743207
"L1FLnI_9p24.3c",3.50009131836213,-0.451890008743207
"L1FLnI_10q25.1ga",3.50009131836213,3.74880743302842
"L1FLnI_4q21.23b",3.50009131836213,2.0573398912941
"L1FLnI_6q25.1h",3.50009131836213,0.915221551100886
"L1FLnI_5q13.3g",3.50009131836213,3.30647021207671
"L1FLnI_11q13.4g",3.50009131836213,3.74880743302842
"L1FLnI_Xq22.3aa",3.50009131836213,4.35952223725987
"L1FLnI_8q22.2c",3.50009131836213,2.28935193161896
"L1FLnI_9q21.33q",3.50009131836213,6.10075746787708
"L1FLnI_1p22.2l",3.50009131836213,11.4366627982
"L1FLnI_Xq13.2ga",3.50009131836213,2.6616231926839
"L1FLnI_2p15a",3.50009131836213,3.89348188790523
"L1FLnI_5q33.1y",3.50009131836213,2.6616231926839
"L1FLnI_12q23.2a",3.50009131836213,2.28935193161896
"L1FLnI_10q23.31z",3.50009131836213,-0.451890008743207
"L1FLnI_4q13.1ia",3.50009131836213,2.95554129427102
"L1FLnI_5q13.2c",3.50009131836213,1.77717837243201
"L1FLnI_8q21.13na",3.50009131836213,1.77717837243201
"L1FLnI_10p11.22t",3.30647021207671,0.915221551100886
"L1FLnI_3q12.1j",3.30647021207671,-0.451890008743207
"L1FLnI_3q13.11o",3.30647021207671,-0.451890008743207
"L1FLnI_5q23.2i",3.30647021207671,2.81621791638167
"L1FLnI_7q36.1o",3.30647021207671,2.6616231926839
"L1FLnI_6p25.1g",3.30647021207671,4.71097162499218
"L1FLnI_4q28.2j",3.30647021207671,2.81621791638167
"L1FLnI_10q24.2a",3.30647021207671,2.6616231926839
"L1ORF2_11q14.3",3.30647021207671,2.0573398912941
"L1FLnI_11p13l",3.30647021207671,4.08636375790208
"L1FLnI_4p14o",3.30647021207671,0.915221551100886
"L1FLnI_5q34ea",3.30647021207671,1.77717837243201
"L1FLnI_3q21.2b",3.30647021207671,6.68051041916206
"L1FLnI_4q28.1ka",3.30647021207671,2.95554129427102
"L1FLnI_14q12sa",3.30647021207671,3.74880743302842
"L1FLnI_4q25p",3.30647021207671,3.96069487582865
"L1FLnI_2q35b",3.30647021207671,0.915221551100886
"L1FLnI_2q33.3i",3.30647021207671,1.42045667459727
"L1FLnI_6p21.32b",3.30647021207671,3.82296712097201
"L1FLnI_1q32.1l",3.30647021207671,3.08238487681994
"L1FLnI_8q24.21g",3.30647021207671,2.81621791638167
"L1FLnI_13q14.11a",3.30647021207671,3.40655758966283
"L1FLnI_3p25.1i",3.30647021207671,2.81621791638167
"L1FLnI_19q11c",3.30647021207671,1.42045667459727
"L1FLnI_18q12.3y",3.30647021207671,1.77717837243201
"L1FLnI_7p14.2h",3.30647021207671,2.48787940049565
"L1FLnI_13q14.11i",3.30647021207671,2.95554129427102
"L1FLnI_3q21.3b",3.30647021207671,-0.451890008743207
"L1FLnI_12p12.2f",3.30647021207671,2.6616231926839
"L1FLnI_17p13.1a",3.30647021207671,4.74943463561325
"L1FLnI_11q13.5f",3.30647021207671,2.6616231926839
"L1FLI_11q14.1",3.30647021207671,3.08238487681994
"L1FLnI_Xq23bb",3.30647021207671,2.81621791638167
"L1FLnI_13q31.1f",3.30647021207671,1.77717837243201
"L1FLnI_3q25.31b",3.30647021207671,4.74943463561325
"L1FLnI_2q37.1g",3.30647021207671,3.67060289682643
"L1FLnI_2q33.1a",3.30647021207671,2.81621791638167
"L1FLnI_8p11.23c",3.30647021207671,1.42045667459727
"L1FLnI_12q14.1ma",3.30647021207671,3.67060289682643
"L1FLnI_Xp11.21za",3.30647021207671,3.50009131836213
"L1FLnI_6q16.2a",3.30647021207671,2.95554129427102
"L1FLnI_11q24.2c",3.30647021207671,1.42045667459727
"L1FLnI_19q13.12c",3.30647021207671,1.42045667459727
"L1FLnI_2p15i",3.30647021207671,2.81621791638167
"L1FLnI_1q21.3c",3.30647021207671,-0.451890008743207
"L1FLnI_2p22.2f",3.30647021207671,2.48787940049565
"L1FLnI_6q21s",3.30647021207671,3.96069487582865
"L1FLnI_1p22.1m",3.30647021207671,1.77717837243201
"L1FLnI_2p15o",3.30647021207671,1.42045667459727
"L1FLI_15q21.3",3.30647021207671,3.74880743302842
"L1FLnI_3q13.2e",3.30647021207671,4.02490274937343
"L1FLnI_13q32.1d",3.30647021207671,3.19882953898813
"L1FLnI_11p13r",3.30647021207671,3.67060289682643
"L1FLnI_7q11.21j",3.30647021207671,2.6616231926839
"L1FLnI_20p11.23i",3.30647021207671,1.77717837243201
"L1FLnI_9q31.1s",3.30647021207671,3.30647021207671
"L1FLnI_14q21.3aa",3.08238487681994,2.81621791638167
"L1FLI_8q24.13",3.08238487681994,3.40655758966283
"L1FLnI_1q41q",3.08238487681994,2.6616231926839
"L1FLnI_4p15.2y",3.08238487681994,2.6616231926839
"L1FLnI_7q11.23a",3.08238487681994,3.50009131836213
"L1FLnI_18p11.21p",3.08238487681994,1.77717837243201
"L1FLnI_10p15.1a",3.08238487681994,0.915221551100886
"L1FLnI_13q13.3b",3.08238487681994,0.915221551100886
"L1FLnI_Xp11.21dc",3.08238487681994,7.21467640905333
"L1FLnI_8p21.2h",3.08238487681994,1.42045667459727
"L1FLnI_13q14.3i",3.08238487681994,2.48787940049565
"L1FLnI_11q14.2z",3.08238487681994,1.42045667459727
"L1FLnI_3q22.3d",3.08238487681994,1.42045667459727
"L1FLnI_4q26b",3.08238487681994,3.50009131836213
"L1FLnI_4q32.1a",3.08238487681994,-0.451890008743207
"L1FLnI_1p31.3d",3.08238487681994,1.77717837243201
"L1FLnI_1q42.12a",3.08238487681994,1.42045667459727
"L1FLnI_11q14.1fa",3.08238487681994,1.42045667459727
"L1FLnI_7q36.1a",3.08238487681994,5.14519610760484
"L1FLnI_7p14.1k",3.08238487681994,2.28935193161896
"L1FLnI_11p12xa",3.08238487681994,6.85809118545077
"L1FLnI_Xq12eb",3.08238487681994,2.81621791638167
"L1FLnI_2q23.1e",3.08238487681994,2.6616231926839
"L1ORF2_1p31.1",3.08238487681994,5.38385822206627
