Locus,GSK_rep1,GSK_rep2,LLY_rep1,LLY_rep2
L1FLnI_10q22.2c,560.0431683,543.3704085,542.1329057,413.2885009
L1FLnI_12p13.31b,555.955262,193.723363,783.0808639,265.3210129
L1FLnI_3q22.3h,555.955262,694.5691309,453.2116355,719.4281312
L1FLnI_1p22.2p,555.955262,524.4705682,656.8700287,484.7210813
L1FLnI_10p11.1a,555.955262,477.2209675,470.4222039,505.13039
L1FLnI_11q12.3a,555.955262,245.6979239,556.4750461,209.195414
L1FLnI_4p15.31q,551.8673556,382.721766,496.2380566,316.3442846
L1FLnI_9p24.3a,547.7794493,751.2686518,783.0808639,882.7026007
L1FLnI_8q22.1k,547.7794493,406.3465664,421.6589267,449.0047911
L1FLnI_11p15.3h,547.7794493,600.0699294,582.2908988,734.7351127
L1FLnI_3q11.2ca,543.6915429,633.1446499,533.5276215,653.0978779
L1FLnI_12q23.3f,543.6915429,392.1716861,444.6063513,352.0605748
L1FLnI_4p11b,543.6915429,486.6708876,433.132639,494.9257356
L1FLnI_1p22.1i,543.6915429,245.6979239,378.6325056,270.4233401
L1FLnI_7q34a,539.6036366,779.6184122,590.896183,724.5304583
L1FLnI_2q32.2g,539.6036366,618.9697697,501.9749127,459.2094454
L1FLnI_1p31.3z,535.5157303,137.0238421,215.1321055,132.6605065
L1FLnI_1p13.3l,535.5157303,500.8457679,682.6858813,408.1861737
L1FLnI_15q26.3e,535.5157303,349.6470455,742.9228708,341.8559205
L1FLnI_2q14.1aa,535.5157303,250.4228839,487.6327724,204.0930869
L1FLnI_9p24.2d,535.5157303,637.86961,456.0800636,545.9490073
L1FLnI_2q31.2g,531.4278239,463.0460873,436.0010671,479.6187541
L1FLnI_Yp11.2h,531.4278239,363.8219257,381.5009337,372.4698835
L1FLnI_7q22.3g,527.3399176,500.8457679,562.2119023,474.5164269
L1FLnI_1q44a,527.3399176,349.6470455,567.9487584,403.0838465
L1FLnI_11p15.4ca,527.3399176,321.297285,536.3960496,290.8326488
L1FLnI_4q21.3h,523.2520112,524.4705682,441.7379232,494.9257356
L1FLnI_1p13.2m,523.2520112,297.6724847,447.4747793,357.162902
L1FLnI_1q25.1k,523.2520112,359.0969656,438.8694951,331.6512661
L1FLnI_Xq22.2a,523.2520112,302.3974447,602.3698953,331.6512661
L1FLnI_1p12s,523.2520112,1119.815538,524.9223373,1015.363107
L1FLnI_12p13.33c,519.1641049,396.8966462,424.5273548,265.3210129
L1FLnI_2p15i,519.1641049,987.5166555,553.606618,867.3956191
L1FLnI_1p32.3d,515.0761986,500.8457679,464.6853478,336.7535933
L1FLnI_4q35.2d,515.0761986,311.8473649,516.3170531,295.9349759
L1FLnI_3q13.33c,515.0761986,363.8219257,559.3434742,341.8559205
L1FLnI_9q33.2c,510.9882922,486.6708876,487.6327724,321.4466118
L1FLnI_12p13.32j,510.9882922,472.4960074,441.7379232,362.2652292
L1FLnI_6q22.33i,510.9882922,666.2193704,573.6856145,642.8932236
L1FLnI_7q31.33h,506.9003859,1110.365617,1044.107818,1005.158453
L1FLnI_1q43k,502.8124796,278.7726444,565.0803303,275.5256673
L1FLnI_2p16.2g,502.8124796,893.017454,553.606618,714.325804
L1FLnI_16q12.1d,498.7245732,420.5214466,539.2644777,408.1861737
L1FLnI_1q24.2j,498.7245732,420.5214466,355.685081,362.2652292
L1FLnI_7q21.2o,498.7245732,354.3720056,593.7646111,316.3442846
L1FLnI_7q36.1a,498.7245732,510.295688,484.7643443,321.4466118
L1FLnI_9q31.2l,498.7245732,406.3465664,602.3698953,413.2885009
L1FLnI_6q21m,494.6366669,538.6454484,536.3960496,571.4606432
L1FLnI_Xq22.1db,494.6366669,311.8473649,450.3432074,311.2419575
L1FLnI_9p21.1da,494.6366669,278.7726444,355.685081,244.9117042
L1FLnI_1q42.3b,494.6366669,401.6216063,651.1331725,387.776865
L1FLnI_5q23.1ja,490.5487605,855.2177734,567.9487584,831.6793289
L1FLnI_5q12.3r,490.5487605,283.4976044,665.4753129,362.2652292
L1FLnI_Xq13.2fa,490.5487605,255.147844,479.0274881,250.0140314
L1FLnI_14q24.2b,490.5487605,562.2702488,436.0010671,540.8466802
L1FLnI_5p14.2c,490.5487605,326.0222451,464.6853478,275.5256673
L1FLnI_Xq13.1c,490.5487605,170.0985627,117.605551,178.581451
L1FLnI_Yq11.21m,490.5487605,373.2718459,318.3955161,392.8791922
L1FLnI_9q31.1c,486.4608542,515.0206481,390.1062179,540.8466802
L1FLnI_7q21.3a,486.4608542,618.9697697,539.2644777,699.0188225
L1FLnI_12p11.22b,486.4608542,448.871207,694.1595936,423.4931552
L1FLnI_6p24.1b,486.4608542,722.9188913,510.5801969,801.0653659
L1FLnI_1p22.2c,486.4608542,316.572325,496.2380566,336.7535933
L1FLnI_Xp11.21nb,486.4608542,486.6708876,556.4750461,515.3350443
L1FLnI_2q11.1c,486.4608542,382.721766,349.9482249,270.4233401
L1FLI_1q25.3,482.3729479,472.4960074,321.2639441,352.0605748
L1FLnI_8q24.21g,482.3729479,203.1732832,453.2116355,250.0140314
L1FLnI_6q25.3l,482.3729479,420.5214466,542.1329057,403.0838465
L1FLnI_7q34f,482.3729479,812.6931327,358.5535091,811.2700203
L1FLnI_Xp22.11a,482.3729479,486.6708876,507.7117689,382.6745379
L1FLnI_4p15.2y,482.3729479,321.297285,473.290632,357.162902
L1FLnI_10q24.2a,478.2850415,179.5484828,427.3957828,193.8884325
L1FLnI_5p13.2z,474.1971352,463.0460873,510.5801969,367.3675563
L1FLnI_4q26a,474.1971352,240.9729638,444.6063513,198.9907597
L1FLnI_11q12.1t,474.1971352,552.8203287,415.9220705,438.8001367
L1FLnI_6q13f,470.1092289,439.4212869,588.0277549,484.7210813
L1FLnI_4q24sa,470.1092289,373.2718459,651.1331725,387.776865
L1FLnI_22q12.1h,470.1092289,349.6470455,395.843074,403.0838465
L1FLnI_Xq26.2b,470.1092289,184.2734429,392.974646,183.6837782
L1FLnI_7q34c,466.0213225,571.720169,375.7640775,642.8932236
L1FLnI_14q31.2d,466.0213225,524.4705682,335.6060845,545.9490073
L1FLnI_5q35.1f,466.0213225,297.6724847,553.606618,306.1396303
L1FLnI_15q21.1c,457.8455098,89.77424141,74.57912989,132.6605065
L1FLnI_3p14.1p,457.8455098,226.7980836,533.5276215,204.0930869
L1FLnI_10q22.3b,457.8455098,250.4228839,447.4747793,234.7070499
L1FLnI_2q14.1b,453.7576035,406.3465664,625.3173199,576.5629704
L1FLnI_Xq21.1hf,453.7576035,387.4467261,553.606618,367.3675563
L1FLnI_5q32r,453.7576035,316.572325,461.8169197,209.195414
L1FLnI_1q24.2f,449.6696972,505.5707279,427.3957828,535.744353
L1FLnI_9q22.31d,449.6696972,373.2718459,421.6589267,331.6512661
L1FLnI_6q14.1pa,449.6696972,217.3481634,344.2113687,219.4000684
L1FLnI_5p13.2ca,449.6696972,283.4976044,413.0536425,311.2419575
L1FLnI_7q11.23d,449.6696972,472.4960074,470.4222039,382.6745379
L1FLnI_3q26.33i,449.6696972,406.3465664,229.4742458,326.548939
L1FLnI_9p22.3a,445.5817908,392.1716861,447.4747793,418.3908281
L1FLnI_Xp11.3t,445.5817908,307.1224048,415.9220705,285.7303216
L1FLnI_2q11.2b,445.5817908,274.0476843,444.6063513,250.0140314
L1FLnI_11p14.1e,445.5817908,576.445129,456.0800636,693.9164953
L1FLnI_3p25.3f,445.5817908,354.3720056,438.8694951,418.3908281
L1FLnI_2q31.2a,441.4938845,344.9220854,321.2639441,234.7070499
L1FLnI_Yp11.2v,441.4938845,255.147844,269.6322388,198.9907597
L1FLnI_1p22.1b,437.4059782,316.572325,642.5278883,285.7303216
L1FLnI_8q24.3a,437.4059782,245.6979239,361.4219372,229.6047227
L1FLnI_9q31.1a,437.4059782,415.7964865,513.448625,397.9815194
L1FLnI_4q13.3bb,433.3180718,363.8219257,542.1329057,403.0838465
L1FLnI_Xq21.1if,433.3180718,240.9729638,464.6853478,306.1396303
L1FLnI_15q15.1,433.3180718,330.7472052,438.8694951,224.5023955
L1FLnI_2q32.1ra,429.2301655,392.1716861,593.7646111,484.7210813
L1FLnI_13q32.1c,429.2301655,472.4960074,461.8169197,428.5954824
L1FLnI_19q12p,429.2301655,557.5452887,516.3170531,576.5629704
L1FLnI_15q15.3a,429.2301655,269.3227242,269.6322388,270.4233401
L1FLnI_1q24.2k,425.1422591,453.5961671,461.8169197,392.8791922
L1FLnI_5q21.1l,425.1422591,344.9220854,433.132639,357.162902
L1FLnI_4q27u,425.1422591,411.0715264,395.843074,336.7535933
L1FLnI_2p23.1c,425.1422591,401.6216063,327.0008003,556.1536617
L1FLnI_3q22.2g,421.0543528,585.8950492,387.2377898,515.3350443
L1FLnI_4q24ya,421.0543528,543.3704085,524.9223373,433.6978096
L1FLnI_9q21.11i,416.9664465,585.8950492,596.6330391,535.744353
L1FLnI_7q34b,416.9664465,496.1208078,398.7115021,556.1536617
L1FLnI_17q21.31,416.9664465,434.6963268,418.7904986,392.8791922
L1FLnI_12q14.1a,416.9664465,349.6470455,390.1062179,326.548939
L1FLnI_Xq26.3i,416.9664465,292.9475246,327.0008003,326.548939
L1FLnI_5q11.2za,416.9664465,335.4721653,447.4747793,316.3442846
L1FLnI_18p11.31q,416.9664465,288.2225645,413.0536425,301.0373031
L1FLnI_8q23.1d,416.9664465,519.7456081,507.7117689,387.776865
L1FLnI_12p13.32e,416.9664465,477.2209675,559.3434742,301.0373031
L1FLnI_4q31.21j,416.9664465,160.6486425,375.7640775,193.8884325
L1FLnI_9q21.12h,416.9664465,448.871207,370.0272214,260.2186857
L1FLnI_11q23.2d,412.8785401,212.6232033,223.7373897,168.3767967
L1FLnI_6q13n,412.8785401,448.871207,636.7910321,561.2559889
L1FLnI_13q14.2v,412.8785401,292.9475246,504.8433408,321.4466118
L1FLnI_13q34c,412.8785401,179.5484828,286.8428073,234.7070499
L1FLnI_12q23.3e,408.7906338,406.3465664,398.7115021,362.2652292
L1FLnI_2p15h,408.7906338,160.6486425,513.448625,214.2977412
L1FLnI_13q32.1e,408.7906338,321.297285,444.6063513,321.4466118
L1FLnI_8q11.21g,408.7906338,472.4960074,358.5535091,372.4698835
L1FLnI_13q14.2o,408.7906338,439.4212869,329.8692284,459.2094454
L1FLnI_4q12ha,408.7906338,373.2718459,631.054176,336.7535933
L1FLnI_20p12.3g,404.7027275,240.9729638,490.5012004,193.8884325
L1FLnI_Xq13.3q,404.7027275,392.1716861,410.1852144,331.6512661
L1FLnI_3q13.33w,400.6148211,316.572325,404.4483583,270.4233401
L1FLnI_13q32.1g,400.6148211,311.8473649,424.5273548,265.3210129
L1FLnI_2q33.1r,396.5269148,240.9729638,536.3960496,295.9349759
L1FLnI_20p12.2b,396.5269148,330.7472052,347.0797968,362.2652292
L1FLnI_5q23.2ma,396.5269148,444.146247,352.8166529,265.3210129
L1FLnI_11p13y,396.5269148,231.5230436,381.5009337,331.6512661
L1FLnI_Xq22.3ia,396.5269148,307.1224048,476.1590601,270.4233401
L1FLnI_2q14.1ba,396.5269148,245.6979239,424.5273548,188.7861053
L1FLnI_4q25e,396.5269148,255.147844,381.5009337,280.6279944
L1FLnI_6q22.31p,392.4390084,387.4467261,424.5273548,352.0605748
L1FLnI_4p16.2h,392.4390084,368.5468858,269.6322388,250.0140314
L1FLnI_10q23.1ha,392.4390084,297.6724847,401.5799302,244.9117042
L1FLnI_21q21.3b,392.4390084,368.5468858,361.4219372,285.7303216
L1FLnI_1q42.12h,388.3511021,255.147844,392.974646,204.0930869
L1FLnI_Xq11.2ga,388.3511021,259.8728041,458.9484916,270.4233401
L1FLnI_4p15.32d,388.3511021,212.6232033,501.9749127,224.5023955
L1FLnI_6q22.1x,388.3511021,165.3736026,390.1062179,183.6837782
L1FLnI_9p21.1ea,388.3511021,236.2480037,335.6060845,127.5581793
L1FLnI_6q22.1ca,384.2631958,406.3465664,398.7115021,397.9815194
L1FLnI_1q25.3s,384.2631958,259.8728041,413.0536425,229.6047227
L1FLnI_2q14.1z,384.2631958,155.9236824,332.7376564,183.6837782
L1FLnI_3q26.1ma,384.2631958,207.8982433,473.290632,275.5256673
L1FLnI_5q35.1h,384.2631958,222.0731235,289.7112353,132.6605065
L1FLnI_Xp11.3ja,380.1752894,330.7472052,344.2113687,255.1163586
L1FLnI_11q23.2b,380.1752894,307.1224048,421.6589267,352.0605748
L1FLnI_1p13.1b,380.1752894,236.2480037,370.0272214,137.7628336
L1FLnI_1q41aa,380.1752894,274.0476843,378.6325056,219.4000684
L1FLnI_Xp22.2j,380.1752894,377.9968059,292.5796634,198.9907597
L1FLnI_3p14.3k,380.1752894,222.0731235,275.369095,219.4000684
L1FLnI_6q16.3e,376.0873831,283.4976044,381.5009337,209.195414
L1FLnI_7q21.13p,376.0873831,255.147844,484.7643443,265.3210129
L1FLnI_22p11.2g,376.0873831,321.297285,306.9218038,280.6279944
L1FLnI_5q35.1i,371.9994767,231.5230436,332.7376564,178.581451
L1FLnI_8q21.3aa,371.9994767,420.5214466,418.7904986,413.2885009
L1FLnI_9p21.1ga,371.9994767,288.2225645,413.0536425,301.0373031
L1FLnI_3q21.2a,367.9115704,326.0222451,220.8689616,234.7070499
L1FLnI_4p15.32a,363.8236641,151.1987224,315.527088,153.0698151
L1FLnI_6q14.2a,363.8236641,212.6232033,338.4745126,132.6605065
L1FLnI_Xq21.1aa,363.8236641,373.2718459,286.8428073,352.0605748
L1FLnI_3p21.2k,363.8236641,207.8982433,349.9482249,193.8884325
L1FLnI_7q22.1h,363.8236641,429.9713667,324.1323722,367.3675563
L1FLnI_6q16.3ma,363.8236641,222.0731235,332.7376564,229.6047227
L1FLnI_Yp11.31a,363.8236641,75.59936119,65.97384567,66.33025323
L1FLnI_4q12e,359.7357577,382.721766,329.8692284,316.3442846
L1FLnI_15q14b,359.7357577,259.8728041,367.1587933,280.6279944
L1FLnI_8q13.3e,359.7357577,288.2225645,335.6060845,224.5023955
L1FLnI_9q31.1d,355.6478514,340.1971253,392.974646,331.6512661
L1FLnI_9q22.31c,355.6478514,316.572325,349.9482249,234.7070499
L1FLnI_6q14.2d,355.6478514,363.8219257,392.974646,311.2419575
L1FLnI_1q25.2p,351.5599451,245.6979239,410.1852144,224.5023955
L1FLnI_10q11.21g,351.5599451,198.4483231,341.3429407,188.7861053
L1FLnI_6q22.31d,347.4720387,359.0969656,266.7638108,341.8559205
L1FLnI_6q27u,347.4720387,217.3481634,240.9479581,209.195414
L1FLnI_Xp22.13a,347.4720387,222.0731235,344.2113687,306.1396303
L1FLnI_1q21.1c,347.4720387,307.1224048,278.2375231,244.9117042
L1FLnI_4q28.2i,347.4720387,122.8489619,223.7373897,142.8651608
L1FLnI_11q21q,347.4720387,311.8473649,384.3693617,280.6279944
L1FLnI_9q21.33i,347.4720387,302.3974447,292.5796634,275.5256673
L1FLnI_6q16.1ca,347.4720387,406.3465664,223.7373897,372.4698835
L1FLnI_2q14.1y,347.4720387,207.8982433,289.7112353,168.3767967
L1FLnI_5q35.1l,343.3841324,302.3974447,427.3957828,260.2186857
L1FLnI_Xq11.1q,343.3841324,188.998403,298.3165196,168.3767967
L1FLnI_5q11.2ab,343.3841324,392.1716861,487.6327724,489.8234085
L1FLnI_15q25.3d,343.3841324,302.3974447,338.4745126,224.5023955
L1FLnI_1p32.3c,343.3841324,288.2225645,332.7376564,188.7861053
L1FLnI_1q42.12e,343.3841324,292.9475246,427.3957828,163.2744695
L1FLnI_22q11.23a,339.296226,288.2225645,315.527088,311.2419575
L1FLnI_4q26oa,339.296226,155.9236824,476.1590601,168.3767967
L1FLnI_3q23w,339.296226,278.7726444,344.2113687,311.2419575
L1FLnI_7p22.3,335.2083197,245.6979239,401.5799302,260.2186857
L1ORF2_8q24.22,335.2083197,155.9236824,298.3165196,209.195414
L1FLnI_6q21d,335.2083197,269.3227242,367.1587933,280.6279944
L1FLnI_3p24.3db,335.2083197,448.871207,364.2903652,362.2652292
L1FLnI_4q24ab,335.2083197,278.7726444,252.4216704,198.9907597
L1FLnI_9q13h,335.2083197,302.3974447,306.9218038,346.9582477
L1FLnI_13q14.2t,331.1204134,212.6232033,381.5009337,214.2977412
L1FLnI_Xq13.3p,331.1204134,160.6486425,438.8694951,173.4791238
L1FLnI_12p13.32f,331.1204134,283.4976044,324.1323722,255.1163586
L1FLnI_15q26.3d,331.1204134,188.998403,298.3165196,234.7070499
L1FLnI_3q26.2i,331.1204134,240.9729638,370.0272214,372.4698835
L1FLnI_20p13i,327.032507,373.2718459,286.8428073,433.6978096
L1FLnI_2q11.2m,327.032507,240.9729638,261.0269546,224.5023955
L1FLnI_19q13.31e,327.032507,250.4228839,387.2377898,295.9349759
L1FLnI_14q21.1a,322.9446007,666.2193704,358.5535091,545.9490073
L1FLnI_15q13.3g,322.9446007,141.7488022,238.07953,193.8884325
L1FLnI_5q23.2na,322.9446007,255.147844,292.5796634,270.4233401
L1FLnI_1q42.13b,322.9446007,122.8489619,438.8694951,153.0698151
L1FLnI_10q22.2d,322.9446007,288.2225645,355.685081,265.3210129
L1FLnI_3q22.3b,322.9446007,179.5484828,229.4742458,198.9907597
L1FLnI_15q13.2f,322.9446007,174.8235227,304.0533757,168.3767967
L1FLnI_13q14.11h,322.9446007,146.4737623,278.2375231,168.3767967
L1FLnI_18q12.2d,318.8566944,321.297285,341.3429407,255.1163586
L1FLnI_2p13.2h,318.8566944,151.1987224,321.2639441,193.8884325
L1FLnI_3p24.3e,318.8566944,311.8473649,355.685081,183.6837782
L1FLnI_1q32.2o,318.8566944,245.6979239,327.0008003,163.2744695
L1FLnI_11p14.1d,318.8566944,368.5468858,398.7115021,408.1861737
L1FLnI_8q11.21a,318.8566944,236.2480037,232.3426739,193.8884325
L1FLnI_1q42.12f,318.8566944,231.5230436,249.5532423,183.6837782
L1FLnI_3p26.2c,318.8566944,222.0731235,312.6586599,147.967488
L1FLnI_7p14.1v,318.8566944,70.87440111,48.76327724,107.1488706
L1FLnI_3q23g,314.768788,311.8473649,309.7902319,275.5256673
L1FLnI_Xp11.21eb,314.768788,278.7726444,487.6327724,311.2419575
L1FLnI_11p15.1l,314.768788,453.5961671,306.9218038,418.3908281
L1FLnI_4q24p,310.6808817,103.9491216,306.9218038,76.53490757
L1FLnI_16q12.2d,310.6808817,387.4467261,243.8163862,377.5722107
L1FLnI_12q21.2g,310.6808817,160.6486425,203.6583932,112.2511978
L1FLnI_1p21.2m,310.6808817,264.5977641,395.843074,270.4233401
L1FLnI_5q14.1u,310.6808817,179.5484828,281.1059511,163.2744695
L1FLnI_2q31.1t,310.6808817,373.2718459,361.4219372,285.7303216
L1FLnI_Xq21.1fc,310.6808817,155.9236824,309.7902319,183.6837782
L1FLnI_8p22n,310.6808817,292.9475246,436.0010671,244.9117042
L1FLnI_3p24.3cb,310.6808817,207.8982433,292.5796634,214.2977412
L1FLnI_12q23.1ga,306.5929753,236.2480037,327.0008003,102.0465434
L1FLnI_5p13.2k,306.5929753,481.9459276,281.1059511,489.8234085
L1FLnI_4p15.33p,306.5929753,203.1732832,249.5532423,188.7861053
L1FLnI_Xq11.1p,306.5929753,259.8728041,347.0797968,188.7861053
L1FLnI_8q22.2g,306.5929753,165.3736026,218.0005335,168.3767967
L1FLnI_Xq28ta,306.5929753,207.8982433,209.3952493,107.1488706
L1FLnI_5q22.3w,306.5929753,203.1732832,261.0269546,214.2977412
L1FLnI_2q33.1b,306.5929753,311.8473649,321.2639441,270.4233401
L1FLnI_2p22.1i,306.5929753,283.4976044,332.7376564,311.2419575
L1FLnI_Xq22.3ja,306.5929753,354.3720056,430.2642109,408.1861737
L1FLnI_10q25.3e,306.5929753,382.721766,381.5009337,515.3350443
L1FLnI_2q14.1w,306.5929753,155.9236824,289.7112353,147.967488
L1FLnI_14q23.1aa,302.505069,231.5230436,281.1059511,214.2977412
L1FLnI_2p21d,302.505069,311.8473649,289.7112353,387.776865
L1FLI_16p12.3c,302.505069,236.2480037,298.3165196,158.1721423
L1FLnI_3p26.2d,302.505069,226.7980836,289.7112353,168.3767967
L1FLnI_5q31.2e,302.505069,174.8235227,315.527088,183.6837782
L1FLnI_10p12.31b,302.505069,255.147844,312.6586599,224.5023955
L1FLnI_Xq11.1u,302.505069,203.1732832,327.0008003,219.4000684
L1FLnI_4p15.31b,302.505069,231.5230436,347.0797968,178.581451
L1FLnI_1q32.2n,298.4171627,179.5484828,344.2113687,275.5256673
L1FLnI_5q23.1k,298.4171627,137.0238421,238.07953,117.3535249
L1FLnI_Xq13.1ia,298.4171627,184.2734429,278.2375231,163.2744695
L1FLnI_8q21.3ba,298.4171627,236.2480037,306.9218038,147.967488
L1FLnI_5q14.1p,298.4171627,278.7726444,278.2375231,183.6837782
L1FLnI_5p12f,298.4171627,245.6979239,226.6058177,239.8093771
L1FLnI_5q11.2t,298.4171627,250.4228839,358.5535091,183.6837782
L1FLnI_7q21.13t,294.3292563,326.0222451,261.0269546,403.0838465
L1FLnI_Xq25b,294.3292563,179.5484828,289.7112353,153.0698151
L1FLnI_7q31.1ga,294.3292563,311.8473649,249.5532423,234.7070499
L1FLnI_5q15y,294.3292563,56.69952089,378.6325056,71.4325804
L1FLnI_2q31.1p,294.3292563,146.4737623,309.7902319,178.581451
L1FLnI_4q12ia,294.3292563,170.0985627,327.0008003,117.3535249
L1FLnI_3p22.1ea,290.24135,382.721766,252.4216704,362.2652292
L1FLnI_7q21.2j,290.24135,330.7472052,304.0533757,234.7070499
L1FLnI_13q14.3i,290.24135,222.0731235,283.9743792,204.0930869
L1FLnI_3q21.2c,290.24135,330.7472052,229.4742458,362.2652292
L1FLnI_8p22h,290.24135,151.1987224,327.0008003,173.4791238
L1FLnI_Xq11.1t,290.24135,255.147844,306.9218038,132.6605065
L1FLnI_Xq22.1eb,286.1534437,259.8728041,375.7640775,224.5023955
L1FLnI_11q21r,286.1534437,203.1732832,218.0005335,163.2744695
L1FLnI_7q21.13s,286.1534437,132.2988821,203.6583932,198.9907597
L1FLnI_3q26.32o,286.1534437,146.4737623,238.07953,112.2511978
L1FLnI_5q15q,286.1534437,245.6979239,209.3952493,204.0930869
L1FLnI_7p14.1x,286.1534437,207.8982433,174.9741124,265.3210129
L1FLnI_5p14.1b,286.1534437,326.0222451,252.4216704,260.2186857
L1FLnI_6q14.2f,286.1534437,174.8235227,272.5006669,127.5581793
L1FLnI_13q14.2p,282.0655373,236.2480037,286.8428073,193.8884325
L1FLnI_18q21.33b,282.0655373,439.4212869,321.2639441,505.13039
L1FLnI_6p25.1d,282.0655373,165.3736026,261.0269546,142.8651608
L1FLnI_22q12.1e,282.0655373,212.6232033,252.4216704,132.6605065
L1FLnI_13q13.3b,282.0655373,406.3465664,324.1323722,382.6745379
L1FLnI_10p12.1l,282.0655373,132.2988821,269.6322388,158.1721423
L1FLnI_1p31.1ua,282.0655373,236.2480037,352.8166529,219.4000684
L1FLnI_9q31.3e,282.0655373,283.4976044,461.8169197,280.6279944
L1FLnI_12q21.1m,282.0655373,165.3736026,154.8951159,137.7628336
L1FLnI_1q31.3r,282.0655373,80.32432126,209.3952493,71.4325804
L1FLnI_18p11.22f,282.0655373,259.8728041,341.3429407,260.2186857
L1FLnI_2p25.1e,282.0655373,203.1732832,289.7112353,204.0930869
L1FLnI_2q31.1z,282.0655373,236.2480037,344.2113687,193.8884325
L1FLnI_1q32.3g,282.0655373,165.3736026,292.5796634,153.0698151
L1FLnI_4q28.1ka,277.977631,250.4228839,301.1849476,265.3210129
L1FLnI_2q32.1qa,277.977631,245.6979239,470.4222039,316.3442846
L1FLnI_14q23.1h,277.977631,387.4467261,292.5796634,454.1071183
L1FLnI_2q23.1j,277.977631,212.6232033,258.1585265,122.4558521
L1FLnI_3q13.12h,277.977631,198.4483231,246.6848143,178.581451
L1FLnI_8q24.12b,277.977631,250.4228839,226.6058177,153.0698151
L1FLnI_9q33.3a,277.977631,160.6486425,223.7373897,255.1163586
L1FLnI_3p14.3q,273.8897246,207.8982433,212.2636774,193.8884325
L1FLnI_7p21.3ma,273.8897246,226.7980836,263.8953827,239.8093771
L1FLnI_5q14.1o,273.8897246,245.6979239,169.2372563,132.6605065
L1FLnI_6p25.1e,273.8897246,146.4737623,407.3167863,250.0140314
L1FLnI_5q35.1b,273.8897246,174.8235227,223.7373897,229.6047227
L1FLnI_10q22.3i,273.8897246,453.5961671,212.2636774,413.2885009
L1FLnI_3p26.1f,273.8897246,137.0238421,301.1849476,173.4791238
L1FLnI_14q12ua,273.8897246,85.04928133,186.4478247,122.4558521
L1FLnI_20q11.1g,273.8897246,401.6216063,372.8956495,321.4466118
L1FLnI_Xq13.3z,269.8018183,377.9968059,246.6848143,306.1396303
L1FLnI_4p15.32b,269.8018183,146.4737623,321.2639441,117.3535249
L1FLnI_5q35.1k,269.8018183,198.4483231,309.7902319,168.3767967
L1FLnI_15q21.3z,269.8018183,193.723363,215.1321055,102.0465434
L1FLnI_8q23.1x,269.8018183,463.0460873,275.369095,449.0047911
L1FLnI_10q24.2k,269.8018183,132.2988821,312.6586599,107.1488706
L1FLnI_2p13.2g,269.8018183,203.1732832,329.8692284,173.4791238
L1FLnI_3q23d,269.8018183,146.4737623,229.4742458,127.5581793
L1FLnI_1q23.3g,269.8018183,151.1987224,327.0008003,137.7628336
L1FLnI_6q14.1ta,269.8018183,137.0238421,203.6583932,91.84188909
L1FLnI_6q21s,265.713912,132.2988821,240.9479581,158.1721423
L1FLnI_1q21.3d,265.713912,557.5452887,407.3167863,489.8234085
L1FLnI_1q21.3a,265.713912,226.7980836,387.2377898,204.0930869
L1FLnI_5p12z,265.713912,103.9491216,252.4216704,45.92094454
L1FLnI_5q15x,265.713912,42.52464067,375.7640775,91.84188909
L1FLnI_4q25t,265.713912,207.8982433,255.2900985,163.2744695
L1FLnI_4q28.2h,261.6260056,193.723363,301.1849476,178.581451
L1FLnI_8q22.3n,261.6260056,188.998403,220.8689616,183.6837782
L1FLnI_Xq28ga,261.6260056,217.3481634,281.1059511,183.6837782
