Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
XM_017012179.1	1144.248006	-0.376554307	0.136755465	-2.753486353	0.005896423	0.034603794
XM_017012180.1	1240.352105	-0.379842326	0.134851061	-2.816754451	0.00485116	0.029539654
XM_017012182.1	1025.393982	-0.367524178	0.140834487	-2.609617762	0.009064344	0.049303962
XM_017012183.1	1007.121525	-0.39022343	0.141400707	-2.759699275	0.005785459	0.034070229
XM_017012201.1	14394.07352	-0.935536028	0.117472327	-7.963884338	1.67E-15	9.81E-14
XM_017012202.1	10214.56562	-0.893201844	0.10389497	-8.597161542	8.17E-18	6.06E-16
XM_017012217.1	850.9138631	1.358036221	0.148186621	9.164364598	4.98E-20	4.64E-18
XM_017012236.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012237.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012238.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012239.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012240.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012241.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012242.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012243.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012244.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012245.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012246.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012247.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012248.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012249.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012250.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012251.1	36.90070867	2.114794856	0.533631811	3.963022467	7.40E-05	0.000807782
XM_017012252.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012253.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012254.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012255.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012256.1	36.36802929	2.089142556	0.536520526	3.893872563	9.87E-05	0.001038533
XM_017012257.1	36.36802929	2.089142556	0.536520526	3.893872563	9.87E-05	0.001038533
XM_017012258.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012259.1	36.63436898	2.102025614	0.535039682	3.928728436	8.54E-05	0.000912231
XM_017012260.1	690.8138447	3.278452934	0.197272714	16.61888693	5.09E-62	8.18E-59
XM_017012286.1	43.14780284	1.244647739	0.477888585	2.604472632	0.009201577	0.049898031
XM_017012318.1	11.98051363	-5.530408514	1.647344706	-3.357165319	0.00078746	0.006372064
XM_017012354.1	479.3529112	3.293004389	0.202035149	16.29916576	1.00E-59	1.15E-56
XM_017012355.1	478.8202319	3.291241967	0.201965553	16.29605599	1.05E-59	1.18E-56
XM_017012356.1	478.0757365	3.288766759	0.202084856	16.27418713	1.51E-59	1.61E-56
XM_017012361.1	667.2454113	-0.653061392	0.158025793	-4.132625322	3.59E-05	0.000424536
XM_017012362.1	665.2455125	-0.606949348	0.157560507	-3.852166771	0.000117077	0.001208716
XM_017012370.1	294.7065509	1.073695504	0.210116306	5.110005628	3.22E-07	5.93E-06
XM_017012374.1	110.4582364	1.821048031	0.324096297	5.618848611	1.92E-08	4.30E-07
XM_017012375.1	110.6973142	1.825073473	0.323895234	5.634764831	1.75E-08	3.95E-07
XM_017012376.1	109.6973409	1.846153936	0.325941063	5.664072889	1.48E-08	3.37E-07
XM_017012377.1	75.23397344	1.831738383	0.380781397	4.810472353	1.51E-06	2.48E-05
XM_017012378.1	101.1901224	1.855841736	0.336930958	5.508077216	3.63E-08	7.75E-07
XM_017012394.1	56.50401256	-1.080047369	0.414310232	-2.606856613	0.009137762	0.049611316
XM_017012395.1	56.50401256	-1.080047369	0.414310232	-2.606856613	0.009137762	0.049611316
XM_017012397.1	56.50401256	-1.080047369	0.414310232	-2.606856613	0.009137762	0.049611316
XM_017012403.1	56.01057128	-1.089957166	0.415892349	-2.620767536	0.008773206	0.047976773
XM_017012406.1	54.53132766	-1.12342309	0.42210088	-2.661503785	0.007779247	0.04349758
XM_017012433.1	216.421314	0.610881034	0.228247088	2.676402317	0.007441726	0.041939493
XM_017012434.1	242.7771986	0.630778459	0.21895945	2.880800344	0.003966668	0.024996948
XM_017012450.1	513.1447388	0.68771381	0.169632214	4.054146279	5.03E-05	0.000573636
XM_017012451.1	512.6240357	0.688365337	0.169534107	4.0603354	4.90E-05	0.000560497
XM_017012452.1	197.8383915	0.827268003	0.246892142	3.350726342	0.000805999	0.006494681
XM_017012453.1	233.4076169	0.920116191	0.228857524	4.020476035	5.81E-05	0.000650828
XM_017012454.1	182.4335262	0.837088287	0.269257565	3.108875648	0.001878007	0.013351902
XM_017012455.1	1097.620418	1.267500464	0.144930607	8.745567921	2.22E-18	1.76E-16
XM_017012458.1	116.7551298	0.820195982	0.296489241	2.76636002	0.005668592	0.033486791
XM_017012459.1	117.2866946	0.843304584	0.296067712	2.848350393	0.004394651	0.027198243
XM_017012472.1	629.9720647	0.750481219	0.15456797	4.855347584	1.20E-06	2.02E-05
XM_017012477.1	46.43989616	3.329908448	0.543595842	6.125706252	9.03E-10	2.59E-08
XM_017012492.1	118.9404958	0.940307798	0.292613305	3.213482716	0.001311357	0.009823211
XM_017012493.1	116.6742093	0.95204593	0.295144855	3.225690416	0.001256692	0.009495018
XM_017012500.1	265.0635386	-0.552566862	0.210940999	-2.619532785	0.008805031	0.048119149
XM_017012501.1	185.2523761	1.325880823	0.245112548	5.40927355	6.33E-08	1.30E-06
XM_017012502.1	162.5013788	1.249328685	0.259120836	4.821413448	1.43E-06	2.36E-05
XM_017012523.1	433.498223	-0.543593747	0.181981594	-2.987080919	0.002816552	0.018806398
XM_017012525.1	331.1191995	-0.578478948	0.196485807	-2.944125876	0.003238682	0.021168377
XM_017012580.1	14.36495721	-4.160455673	1.107826372	-3.755512398	0.000172987	0.001702409
XM_017012587.1	1484.11306	0.519309795	0.137492372	3.777008041	0.000158724	0.001578862
XM_017012589.1	670.6324797	-0.452675214	0.153157402	-2.955620864	0.003120404	0.020533894
XM_017012590.1	677.837525	-0.439574495	0.15215245	-2.889039881	0.003864201	0.024477279
XM_017012592.1	668.6063857	-0.456395382	0.153312738	-2.97689146	0.002911871	0.019360903
XM_017012594.1	670.8715576	-0.45144785	0.153189329	-2.946992799	0.003208807	0.021003386
XM_017012619.1	277.2149906	0.908774727	0.21527388	4.221481623	2.43E-05	0.000299336
XM_017012621.1	54.91842825	1.860854529	0.433786048	4.289798019	1.79E-05	0.000227761
XM_017012655.1	436.4909676	0.794879918	0.178787569	4.445946228	8.75E-06	0.000119332
XM_017012656.1	1647.428767	0.847000189	0.126595139	6.690621715	2.22E-11	7.91E-10
XM_017012672.1	83.24996288	0.92777029	0.344557121	2.692645816	0.007088753	0.040298621
XM_017012673.1	78.74465185	0.962465979	0.353963201	2.719113105	0.006545722	0.037758374
XM_017012774.1	192.3263971	-0.734545477	0.237650282	-3.090867259	0.001995728	0.014046711
XM_017012775.1	184.7199297	-0.87381877	0.243862273	-3.583247042	0.000339349	0.003104863
XM_017012776.1	168.7068907	-0.921221382	0.254528874	-3.619319757	0.000295378	0.002741865
XM_017012792.1	1672.734666	1.459798936	0.145246639	10.05048343	9.14E-24	1.14E-21
XM_017012802.1	369.8697433	-0.585723084	0.185014177	-3.165828125	0.001546421	0.011313013
XM_017012803.1	369.3904731	-0.586513165	0.185049428	-3.169494609	0.001527043	0.011185359
XM_017012804.1	371.1165621	-0.605525994	0.184467483	-3.282562242	0.001028683	0.008024546
XM_017012805.1	369.3904731	-0.586513165	0.185049428	-3.169494609	0.001527043	0.011185359
XM_017012806.1	49.66505053	1.996707993	0.481406845	4.147651853	3.36E-05	0.00040023
XM_017012807.1	54.98355168	1.84948385	0.458099321	4.037298826	5.41E-05	0.000611453
XM_017012808.1	50.42483151	1.978824786	0.480276459	4.120178593	3.79E-05	0.000445491
XM_017012809.1	50.15849182	1.969287391	0.48089827	4.095018662	4.22E-05	0.000490953
XM_017012819.1	110.1799255	0.919249264	0.30394998	3.024343884	0.00249173	0.016936601
XM_017012820.1	107.4452648	0.952537921	0.306439958	3.108399861	0.001881034	0.013362872
XM_017012821.1	109.4713589	0.949118961	0.304173305	3.120323006	0.001806528	0.012934099
XM_017012822.1	110.6667824	0.960211244	0.301827711	3.181322348	0.001466044	0.010805846
XM_017012823.1	107.1789251	0.947151937	0.306709427	3.088108329	0.00201435	0.014150818
XM_017012824.1	109.2050192	0.943828029	0.304416745	3.100447151	0.001932287	0.013660918
XM_017012825.1	109.2050192	0.943828029	0.304416745	3.100447151	0.001932287	0.013660918
XM_017012904.1	76.39468136	1.03332407	0.376330074	2.745791903	0.006036504	0.035273709
XM_017012908.1	98.6663535	1.250753021	0.328681403	3.805365956	0.000141595	0.001429867
XM_017012909.1	100.1553443	1.281449044	0.325908417	3.931929882	8.43E-05	0.000903941
XM_017012935.1	74.42340178	-1.909275127	0.41346158	-4.617781236	3.88E-06	5.80E-05
XM_017013008.1	84.37325806	5.578696074	0.632624873	8.818331864	1.16E-18	9.58E-17
XM_017013009.1	84.13418022	5.5744916	0.632937492	8.807333532	1.28E-18	1.04E-16
XM_017013010.1	84.37325806	5.578696074	0.632624873	8.818331864	1.16E-18	9.58E-17
XM_017013011.1	84.13418022	5.5744916	0.632937492	8.807333532	1.28E-18	1.04E-16
XM_017013012.1	84.37325806	5.578696074	0.632624873	8.818331864	1.16E-18	9.58E-17
XM_017013017.1	582.9341825	-0.550474849	0.161562116	-3.407202511	0.000656324	0.005463397
XM_017013102.1	6658.66998	-0.385010738	0.110775124	-3.475606469	0.0005097	0.004398888
XM_017013107.1	2078.135585	-0.474278625	0.133140941	-3.562229775	0.000367718	0.003328688
XM_017013108.1	2077.896507	-0.474676543	0.13312161	-3.565736205	0.000362836	0.003290267
XM_017013115.1	184.9171178	0.735559544	0.243389068	3.022155232	0.002509818	0.017032848
XM_017013116.1	167.4075357	0.792734151	0.251854254	3.147590877	0.001646219	0.011934551
XM_017013122.1	285.6406393	0.562009349	0.208832261	2.691199844	0.007119553	0.040425331
XM_017013175.1	113.974118	-1.012017871	0.299900993	-3.374506573	0.000739481	0.006034249
XM_017013199.1	137.4177628	-1.662602946	0.282734322	-5.880442571	4.09E-09	1.02E-07
XM_017013200.1	156.6186427	-1.300122535	0.268559084	-4.841104298	1.29E-06	2.16E-05
XM_017013214.1	813.0980702	0.594579485	0.150006669	3.963687014	7.38E-05	0.000807782
XM_017013215.1	814.9639711	0.587644639	0.149926111	3.91956168	8.87E-05	0.000943187
XM_017013216.1	812.0980968	0.595292263	0.150060879	3.967005034	7.28E-05	0.000797637
XM_017013217.1	701.4086205	0.525532304	0.155461385	3.380468442	0.000723624	0.005926668
XM_017013232.1	43.68330467	-2.855122986	0.538616577	-5.300844989	1.15E-07	2.27E-06
XM_017013233.1	41.69641441	-3.032889017	0.559240608	-5.423227455	5.85E-08	1.21E-06
XM_017013234.1	622.2717722	0.489392121	0.158547807	3.086716437	0.002023806	0.014207859
XM_017013236.1	618.5262421	0.490990824	0.158856588	3.090780378	0.001996312	0.01404983
XM_017013250.1	26.58030882	-2.388368699	0.65962225	-3.620812818	0.000293679	0.002727105
XM_017013251.1	1453.262036	1.159138507	0.132236176	8.7656687	1.86E-18	1.49E-16
XM_017013258.1	480.9405864	0.451008256	0.167481977	2.692876348	0.007083854	0.040273064
XM_017013259.1	480.9405864	0.451008256	0.167481977	2.692876348	0.007083854	0.040273064
XM_017013260.1	480.0605221	0.458536487	0.167731329	2.733755765	0.006261647	0.036376198
XM_017013261.1	477.9014281	0.450372936	0.167845324	2.683261738	0.007290791	0.041235653
XM_017013265.1	427.3845007	0.459763695	0.174075047	2.641180936	0.008261758	0.04570149
XM_017013292.1	2419.569338	-1.217412064	0.126239348	-9.643681493	5.23E-22	5.81E-20
XM_017013293.1	2443.254635	-1.213432218	0.125660771	-9.656412351	4.62E-22	5.17E-20
XM_017013294.1	2418.819304	-1.216092626	0.126160068	-9.639283188	5.46E-22	6.05E-20
XM_017013295.1	2421.046352	-1.215201229	0.125970796	-9.646690069	5.08E-22	5.66E-20
XM_017013313.1	881.3250817	-0.673856322	0.148776594	-4.529316764	5.92E-06	8.45E-05
XM_017013319.1	11.98396449	3.929109133	1.157792281	3.393621808	0.000689749	0.005694581
XM_017013320.1	11.98396449	3.929109133	1.157792281	3.393621808	0.000689749	0.005694581
XM_017013321.1	12.01122634	3.932108524	1.155305024	3.403524126	0.000665225	0.005525503
XM_017013322.1	11.98396449	3.929109133	1.157792281	3.393621808	0.000689749	0.005694581
XM_017013323.1	11.74488665	3.89797132	1.16226993	3.353757349	0.000797222	0.006433314
XM_017013324.1	11.74488665	3.89797132	1.16226993	3.353757349	0.000797222	0.006433314
XM_017013325.1	12.01122634	3.932108524	1.155305024	3.403524126	0.000665225	0.005525503
XM_017013326.1	12.25030418	3.962525661	1.150865331	3.443083698	0.000575121	0.004881141
XM_017013327.1	11.74488665	3.89797132	1.16226993	3.353757349	0.000797222	0.006433314
XM_017013328.1	11.74488665	3.89797132	1.16226993	3.353757349	0.000797222	0.006433314
XM_017013329.1	11.74488665	3.89797132	1.16226993	3.353757349	0.000797222	0.006433314
XM_017013362.1	803.2007909	-0.396636959	0.143836511	-2.757554093	0.005823558	0.034256937
XM_017013380.1	409.8260861	-0.615857984	0.179371562	-3.433420418	0.000596017	0.005029812
XM_017013383.1	409.8260861	-0.615857984	0.179371562	-3.433420418	0.000596017	0.005029812
XM_017013398.1	27018.39156	-0.332355209	0.10087419	-3.294749724	0.000985094	0.007736554
XM_017013400.1	463.7296263	0.922471387	0.193355949	4.770845651	1.83E-06	2.98E-05
XM_017013455.1	33.37145282	2.141370676	0.562279584	3.808373516	0.000139884	0.001414883
XM_017013456.1	23.58817418	2.108327319	0.662891572	3.180501017	0.001470206	0.010831545
XM_017013457.1	33.11708938	2.201313344	0.568430395	3.872617234	0.000107673	0.001122906
XM_017013458.1	23.33381074	2.192250963	0.672461706	3.26003837	0.001113971	0.008591269
XM_017013459.1	18.48591292	2.256968536	0.760518621	2.967670317	0.00300066	0.019869137
XM_017013467.1	714.5822872	0.618829758	0.148887781	4.156350183	3.23E-05	0.0003865
XM_017013468.1	770.1673459	0.637335029	0.145729056	4.373424525	1.22E-05	0.000161285
XM_017013469.1	758.7735321	0.639550255	0.146224904	4.373743699	1.22E-05	0.000161092
XM_017013529.1	454.5803507	-0.53119221	0.173100097	-3.068699665	0.002149926	0.014925578
XM_017013532.1	241.6131096	0.747345885	0.228700744	3.267789472	0.00108391	0.008398868
XM_017013535.1	118.9524369	2.853007777	0.368960353	7.732559212	1.05E-14	5.54E-13
XM_017013537.1	27.74072088	2.939013712	0.668581716	4.395893044	1.10E-05	0.000146769
XM_017013604.1	288.6072937	-0.571209833	0.20895649	-2.733630496	0.00626403	0.0363858
XM_017013640.1	161.8379604	2.0631444	0.285584763	7.224280383	5.04E-13	2.21E-11
XM_017013641.1	151.6258855	2.033690636	0.290853141	6.992156358	2.71E-12	1.09E-10
XM_017013642.1	154.9411305	2.042875312	0.288963256	7.06967156	1.55E-12	6.45E-11
XM_017013643.1	151.6258855	2.033690636	0.290853141	6.992156358	2.71E-12	1.09E-10
XM_017013644.1	89.68533343	1.00669286	0.338708823	2.972148327	0.002957238	0.019642904
XM_017013645.1	66.89261947	1.012886517	0.3865351	2.62042572	0.008782006	0.048022262
XM_017013648.1	214.2265504	-1.036660485	0.231280368	-4.482267539	7.39E-06	0.000102466
XM_017013649.1	207.429705	-1.023977119	0.23315824	-4.391768943	1.12E-05	0.000149362
XM_017013650.1	188.2988507	-1.049071669	0.243419828	-4.309721508	1.63E-05	0.000210397
XM_017013698.1	144.9846314	-0.834466878	0.267686296	-3.117331329	0.001824963	0.01303241
XM_017013699.1	147.4857527	-0.872712277	0.266082447	-3.279856629	0.001038599	0.008090507
XM_017013700.1	145.4944728	-0.852758066	0.267294563	-3.190330758	0.0014211	0.010525676
XM_017013701.1	147.4660775	-0.839725123	0.265634638	-3.161203407	0.001571187	0.011472313
XM_017013702.1	144.5053611	-0.837443918	0.267980516	-3.125017926	0.001777942	0.012755987
XM_017013703.1	46.67803991	-1.476018882	0.459302234	-3.213611374	0.00131077	0.009820286
XM_017013705.1	36.89878908	-1.788467976	0.525072273	-3.406136771	0.000658892	0.005482024
XM_017013706.1	36.92824572	-1.844857358	0.52541903	-3.511211533	0.000446069	0.003941128
XM_017013707.1	48.36172804	-1.931543097	0.465905585	-4.145782237	3.39E-05	0.000403269
XM_017013708.1	37.40532117	-1.755920324	0.519909018	-3.377360775	0.00073185	0.005984214
XM_017013709.1	37.40532117	-1.755920324	0.519909018	-3.377360775	0.00073185	0.005984214
XM_017013710.1	41.64004949	-1.799145525	0.49499988	-3.634638306	0.000278371	0.002601667
XM_017013711.1	40.38571268	-1.845911257	0.504034406	-3.662272329	0.000249988	0.002364109
XM_017013712.1	41.65202575	-1.747948813	0.492733565	-3.547452286	0.000388976	0.003496789
XM_017013713.1	36.67168749	-1.772787876	0.524939707	-3.377126655	0.000732473	0.005988328
XM_017013714.1	42.85849186	-1.954461595	0.493398297	-3.961224852	7.46E-05	0.000813355
XM_017013715.1	46.61707841	-1.686193681	0.466135932	-3.617386183	0.000297593	0.002761652
XM_017013717.1	1416.131772	0.363783974	0.128107458	2.839678344	0.004515904	0.027798606
XM_017013721.1	43.24146605	2.876053275	0.537835184	5.347462127	8.92E-08	1.80E-06
XM_017013722.1	32.18741613	3.928324466	0.716556557	5.482225276	4.20E-08	8.88E-07
XM_017013725.1	117.7815604	1.15264474	0.300920606	3.83039485	0.000127938	0.001307979
XM_017013727.1	3299.455154	-0.911198997	0.118930707	-7.66159572	1.84E-14	9.45E-13
XM_017013728.1	3299.455154	-0.911198997	0.118930707	-7.66159572	1.84E-14	9.45E-13
XM_017013735.1	557.5339502	-1.981809087	0.185813852	-10.66556162	1.48E-26	2.41E-24
XM_017013746.1	1739.947658	-1.628277397	0.150315478	-10.83240008	2.42E-27	4.14E-25
XM_017013747.1	2134.057529	-1.634912081	0.14302197	-11.4311954	2.92E-30	5.88E-28
XM_017013748.1	305.3640118	0.576689381	0.196753469	2.931025228	0.003378453	0.021893985
XM_017013749.1	332.1305842	0.559868654	0.191298321	2.92667835	0.00342603	0.022146187
XM_017013750.1	314.6978386	0.528793686	0.195249754	2.70829374	0.006763014	0.038782828
XM_017013752.1	307.0976189	0.570973125	0.196355464	2.907854535	0.003639176	0.023297498
XM_017013753.1	110.0836941	-0.81226569	0.309333633	-2.62585637	0.008643128	0.047418825
XM_017013801.1	1336.220717	-0.492619107	0.127384208	-3.867191358	0.000110096	0.001144698
XM_017013819.1	420.5659125	0.508631647	0.1894443	2.684861175	0.007255994	0.041080779
XM_017013823.1	2285.702324	-0.483793957	0.117463081	-4.118689498	3.81E-05	0.000448221
XM_017013824.1	2284.462158	-0.483763068	0.117485426	-4.117643225	3.83E-05	0.000449782
XM_017013835.1	537.4669868	0.9962285	0.17115371	5.820665511	5.86E-09	1.43E-07
XM_017013862.1	236.5799765	0.866063406	0.218511036	3.963476728	7.39E-05	0.000807782
XM_017013865.1	1343.753475	0.514306502	0.133960171	3.839249379	0.000123411	0.001266763
XM_017013866.1	1467.378995	0.593589723	0.132508738	4.47962701	7.48E-06	0.000103641
XM_017013867.1	1234.858961	0.509406502	0.135928403	3.747608958	0.000178528	0.001750378
XM_017013868.1	1254.901875	0.511099053	0.135485374	3.772355938	0.000161713	0.00160524
XM_017013893.1	483.9526198	-0.478413645	0.1686467	-2.836780355	0.004557095	0.028008948
XM_017013894.1	492.0301209	-0.500899	0.166219137	-3.013485735	0.002582652	0.017459191
XM_017013903.1	2293.681506	-0.378078358	0.117005982	-3.231273742	0.001232399	0.009342605
XM_017013904.1	1927.161972	-0.38553587	0.120992504	-3.186444268	0.001440332	0.010643072
XM_017013910.1	648.857341	0.589534637	0.156112086	3.776354885	0.00015914	0.001582533
XM_017013911.1	646.8977126	0.593574026	0.156610208	3.790136248	0.000150565	0.001508687
XM_017013944.1	4950.444923	0.501345072	0.117797889	4.255976702	2.08E-05	0.000261033
XM_017013957.1	66.92653049	2.957462548	0.448621493	6.59233361	4.33E-11	1.48E-09
XM_017013958.1	65.58285577	2.871702051	0.444338208	6.462874451	1.03E-10	3.31E-09
XM_017013959.1	65.34269769	2.869137703	0.456112027	6.290423254	3.17E-10	9.70E-09
XM_017013991.1	111.8213929	1.728581312	0.312638261	5.529013965	3.22E-08	6.95E-07
XM_017013992.1	111.8213929	1.728581312	0.312638261	5.529013965	3.22E-08	6.95E-07
XM_017013993.1	111.8213929	1.728581312	0.312638261	5.529013965	3.22E-08	6.95E-07
